read_header > 
read_header < err=0
dump_header > 
	code = 'MDTG' version=[0] 
	record_unit_size=[80], base_odometer=[0], trip_cnt=[4]
	offset[0]=[952]
	offset[1]=[13032]
	offset[2]=[17192]
	offset[3]=[70712]
	slack_cnt=[10], slack_unit_size=[24]
	slack[0]=[10-0001-00]
	slack[1]=[1K25MD08000007]
	slack[2]=[00000000]
	slack[3]=[K00000000000]
	slack[4]=[0000000000]
	slack[5]=[##########00000000]
	slack[6]=[K00000000000000]
	slack[7]=[12가3456]
	slack[8]=[1234567890]
	slack[9]=[12가3457]
dump_header < err=0
offset,tripid,approval,serial,vehicle_id,vehicle_type,vehicle_plate,provider_code,driver_code,odometerday,odometer,YYMMDD_HHMMSS,vss_tick,rpm_tick,brake_pressure,latitude,longtitude,true_course,accelx,accely,accelz
81112,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:11],15,1346,0,0,0,109,13.7,100.0,1.5
81192,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:13],16,1286,0,0,0,109,22.3,100.0,-5.0
81272,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:13],15,1291,0,0,0,109,17.2,97.4,2.4
81352,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:14],16,1298,1,0,0,109,7.8,100.0,-9.2
81432,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:15],16,1294,1,0,0,109,24.2,100.0,-13.1
81512,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:16],12,1301,1,0,0,109,4.0,100.0,-10.2
81592,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:17],11,836,1,0,0,109,7.3,99.8,-2.4
81672,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:18],12,0,1,0,0,109,2.4,100.0,-8.0
81752,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:20],15,0,1,0,0,109,-0.9,100.0,-0.4
81832,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:20],19,0,1,0,0,109,-4.0,100.0,-0.4
81912,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:21],23,0,1,0,0,109,-10.2,97.3,-4.9
81992,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:22],24,0,1,0,0,109,0.9,100.0,-11.5
82072,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:23],24,0,1,0,0,109,-4.9,100.0,-7.3
82152,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:24],22,0,1,0,0,109,-3.1,100.0,-22.0
82232,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:25],17,0,1,0,0,109,-7.7,100.0,-29.2
82312,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:27],14,0,1,0,0,109,0.6,100.0,-26.1
82392,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:27],11,0,1,0,0,109,-9.5,97.4,-21.1
82472,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:28],8,0,1,0,0,109,-6.7,100.0,-22.8
82552,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:29],5,0,1,0,0,109,-1.3,100.0,-3.1
82632,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:31],4,0,1,0,0,109,-3.3,100.0,13.9
82712,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:31],6,0,1,0,0,109,-3.3,96.5,15.1
82792,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:33],8,0,0,0,0,109,-12.6,100.0,2.2
82872,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:33],9,0,0,0,0,109,-0.2,100.0,6.1
82952,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:34],11,0,0,0,0,109,-9.7,100.0,7.2
83032,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:35],14,0,0,0,0,109,-0.3,100.0,13.8
83112,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:36],18,0,0,0,0,109,1.9,100.0,15.5
83192,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:37],22,0,0,0,0,109,1.0,100.0,15.4
83272,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:38],26,0,0,0,0,109,9.3,100.0,8.2
83352,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:39],26,0,0,0,0,109,22.4,100.0,1.1
83432,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:40],26,0,0,0,0,109,39.2,100.0,0.6
83512,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:42],26,0,0,0,0,109,25.5,100.0,1.8
83592,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:42],26,0,0,0,0,109,20.0,100.0,4.1
83672,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:44],27,0,0,0,0,109,11.8,100.0,4.8
83752,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:44],27,0,0,0,0,109,3.9,100.0,-0.2
83832,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:46],26,0,0,0,0,109,-3.8,100.0,1.5
83912,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:46],23,0,1,0,0,109,-4.1,100.0,-10.0
83992,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:47],19,0,1,0,0,109,8.8,100.0,-17.2
84072,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:48],13,0,1,0,0,109,-4.3,100.0,-18.9
84152,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:49],7,0,1,0,0,109,1.5,100.0,-15.9
84232,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:50],2,0,1,0,0,109,1.4,100.0,-3.7
84312,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:51],0,0,1,0,0,109,1.6,100.0,6.0
84392,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:52],0,0,1,0,0,109,1.7,100.0,6.4
84472,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:53],0,0,1,0,0,109,1.7,100.0,6.6
84552,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:54],0,0,1,0,0,109,1.7,100.0,6.6
84632,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:55],0,0,1,0,0,109,1.7,100.0,6.5
84712,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:56],0,0,1,0,0,109,1.7,100.0,6.5
84792,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:57],0,0,1,0,0,109,1.8,100.0,6.5
84872,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:58],0,0,1,0,0,109,1.8,100.0,6.5
84952,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:21:59],0,0,1,0,0,109,1.7,100.0,6.5
85032,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:0],0,0,1,0,0,109,1.7,100.0,6.5
85112,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:1],0,0,1,0,0,109,1.6,100.0,6.5
85192,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:2],0,0,1,0,0,109,1.8,100.0,6.4
85272,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:3],0,0,1,0,0,109,1.6,100.0,6.5
85352,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:5],0,0,1,0,0,109,1.7,100.0,6.3
85432,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:5],0,0,1,0,0,109,2.4,100.0,14.9
85512,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:6],3,0,1,0,0,109,4.6,100.0,21.2
85592,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:7],9,1386,1,0,0,109,2.8,100.0,19.6
85672,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:8],13,1970,0,0,0,109,1.7,100.0,19.1
85752,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:9],16,1481,0,0,0,109,2.4,100.0,14.2
85832,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:10],19,1639,0,0,0,109,0.6,100.0,13.4
85912,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:11],21,1883,0,0,0,109,3.6,98.0,15.5
85992,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:12],23,2016,0,37526688,126892232,14,1.3,100.0,10.8
86072,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:13],23,1290,0,37526712,126892232,12,1.4,100.0,2.8
86152,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:14],22,0,0,37526712,126892232,12,7.7,97.8,2.8
86232,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:15],21,0,0,37526792,126892176,11,1.3,100.0,3.1
86312,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:17],21,0,0,37527092,126892464,19,-1.2,98.7,7.1
86392,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:17],20,0,0,37527092,126892464,19,-5.1,100.0,1.8
86472,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:18],19,0,0,37527360,126892696,27,-10.8,97.9,0.4
86552,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:19],19,0,0,37527416,126892736,29,1.2,99.0,0.6
86632,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:20],19,0,0,37527476,126892776,31,-1.7,100.0,7.3
86712,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:21],20,0,0,37527532,126892808,28,5.3,99.8,6.0
86792,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:22],21,0,0,37527584,126892840,23,7.7,100.0,-0.4
86872,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:23],20,0,0,37527632,126892888,33,7.2,100.0,-0.2
86952,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:25],19,0,0,37527672,126892936,30,4.8,100.0,-3.2
87032,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:25],17,0,0,37527724,126892968,29,-13.6,98.0,-19.2
87112,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:27],18,0,0,37527768,126893000,36,-0.5,100.0,0.7
87192,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:27],18,0,0,37527804,126893048,40,-0.8,100.0,0.4
87272,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:29],17,0,0,37527840,126893080,41,-0.4,100.0,1.6
87352,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:29],17,0,0,37527868,126893136,55,5.1,100.0,0.2
87432,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:31],16,0,0,37527884,126893168,59,2.1,100.0,0.6
87512,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:31],13,0,1,37527896,126893200,56,5.2,100.0,-8.7
87592,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:33],12,0,1,37527920,126893208,58,3.3,100.0,0.0
87672,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:33],13,0,1,37527956,126893208,58,3.0,100.0,7.4
87752,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:35],14,0,1,37527972,126893224,49,3.4,100.0,9.5
87832,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:35],16,0,0,37527992,126893240,38,2.1,100.0,4.9
87912,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:37],16,0,0,37528016,126893280,35,3.9,100.0,0.7
87992,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:37],16,0,0,37528020,126893312,25,-7.3,88.1,2.3
88072,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:39],18,0,0,37528040,126893344,40,1.6,100.0,2.7
88152,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:39],20,0,0,37528104,126893360,27,3.0,100.0,6.9
88232,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:41],21,0,0,37528144,126893392,27,6.5,100.0,6.8
88312,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:41],22,0,0,37528220,126893424,28,-2.0,99.6,6.9
88392,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:43],23,0,0,37528312,126893472,27,0.0,100.0,2.9
88472,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:43],22,0,0,37528364,126893512,28,-1.7,100.0,2.1
88552,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:45],22,0,0,37528404,126893568,34,3.0,100.0,-2.0
88632,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:45],21,0,0,37528452,126893624,31,-3.2,85.3,11.0
88712,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:46],21,0,0,37528512,126893656,29,8.5,100.0,15.2
88792,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:47],21,0,0,37528564,126893696,29,-0.5,100.0,-0.5
88872,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:49],20,0,0,37528616,126893728,30,-0.7,100.0,-0.2
88952,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:49],19,0,0,37528664,126893784,29,-0.9,100.0,-0.4
89032,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:50],18,0,0,37528708,126893816,29,-3.0,100.0,-2.2
89112,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:51],18,0,0,37528752,126893864,29,0.1,99.7,-2.9
89192,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:53],17,0,0,37528796,126893880,31,1.8,100.0,0.4
89272,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:53],17,0,0,37528832,126893912,30,2.0,100.0,-1.1
89352,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:54],16,0,0,37528872,126893944,27,0.7,100.0,1.4
89432,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:55],15,0,1,37528916,126893976,30,-1.9,100.0,-0.6
89512,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:56],12,0,1,37528948,126894016,30,-0.3,100.0,-1.3
89592,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:57],8,0,1,37528984,126894040,29,-2.6,100.0,0.3
89672,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:59],5,0,1,37529008,126894056,33,-2.4,100.0,-2.8
89752,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:22:59],4,0,1,37529028,126894072,39,-0.8,100.0,5.3
89832,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:0],4,0,1,37529036,126894088,37,-0.1,100.0,5.0
89912,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:1],4,0,1,37529048,126894112,57,-1.5,100.0,8.4
89992,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:2],3,0,1,37529052,126894112,52,-0.7,100.0,-3.9
90072,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:3],0,0,1,37529064,126894128,46,-0.8,100.0,10.7
90152,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:4],0,0,1,37529064,126894128,211,-0.5,100.0,15.2
90232,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:5],4,0,1,37529064,126894128,345,-3.3,100.0,17.1
90312,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:6],8,0,1,37529068,126894128,60,-6.1,100.0,16.0
90392,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:8],10,0,0,37529076,126894144,59,-17.4,100.0,10.5
90472,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:8],12,0,0,37529080,126894176,75,-13.5,100.0,10.3
90552,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:10],16,0,0,37529080,126894216,107,-1.3,100.0,18.9
90632,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:10],20,862,0,37529088,126894240,121,5.1,100.0,18.3
90712,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:12],24,2061,0,37529036,126894272,122,1.0,100.0,19.9
90792,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:12],27,2246,0,37529008,126894320,121,1.3,100.0,13.7
90872,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:13],29,1533,0,37528988,126894384,116,2.9,100.0,13.8
90952,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:14],31,1633,0,37528944,126894448,122,3.1,100.0,12.9
91032,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:16],32,1724,0,37528888,126894512,122,4.2,100.0,12.1
91112,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:16],34,1844,0,37528832,126894600,121,3.0,100.0,10.4
91192,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:17],35,1836,0,37528816,126894744,122,0.7,100.0,4.8
91272,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:18],37,1942,0,37528788,126894872,120,4.1,100.0,13.0
91352,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:20],38,2014,0,37528756,126894992,121,1.9,100.0,1.7
91432,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:20],36,1928,0,37528704,126895104,122,-6.6,100.0,0.3
91512,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:21],36,1895,0,37528648,126895216,121,4.2,100.0,2.6
91592,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:22],35,1840,0,37528612,126895312,120,0.8,100.0,2.9
91672,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:23],34,1802,0,37528560,126895424,124,1.0,100.0,2.1
91752,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:24],33,1767,0,37528508,126895504,125,1.0,100.0,4.5
91832,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:25],32,1475,0,37528448,126895640,121,0.2,100.0,3.2
91912,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:27],31,1282,0,37528392,126895720,121,-1.7,100.0,1.0
91992,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:27],31,1664,0,37528344,126895824,120,1.3,98.9,6.7
92072,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:28],32,1689,0,37528312,126895896,120,2.2,100.0,5.8
92152,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:29],33,1747,0,37528284,126896000,121,4.0,100.0,11.4
92232,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:30],36,2026,0,37528236,126896080,123,-2.7,96.7,19.4
92312,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:31],41,2166,0,37528188,126896168,122,1.5,100.0,15.0
92392,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:33],43,2054,0,37528144,126896272,120,-4.2,100.0,1.1
92472,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:33],42,1507,0,37528100,126896384,121,-0.7,100.0,-1.9
92552,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:35],41,1481,1,37528048,126896512,121,-0.7,100.0,-7.9
92632,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:35],37,0,1,37528008,126896632,121,-2.8,100.0,-6.7
92712,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:36],34,0,1,37527960,126896744,121,0.0,100.0,-4.1
92792,4,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,1,39049,[2022/10/25_6:23:37],31,0,1,37527932,126896856,118,-9.8,100.0,-5.8
